Time,sequence,locationID,holding
03/25/2021 11:12:06 am,249.6,100.9,92.4
03/25/2021 11:12:06 am,249.7,100.9,92.4
03/25/2021 11:12:06 am,249.8,100.9,92.4
03/25/2021 11:12:06 am,249.9,100.9,92.4
03/25/2021 11:12:07 am,250,100.9,92.4
03/25/2021 11:12:07 am,250.1,100.9,92.4
03/25/2021 11:12:07 am,250.2,100.9,92.4
03/25/2021 11:12:07 am,250.3,100.9,92.4
03/25/2021 11:12:07 am,250.4,100.9,92.4
03/25/2021 11:12:07 am,250.5,100.9,92.4
03/25/2021 11:12:07 am,250.6,100.9,92.4
03/25/2021 11:12:07 am,250.7,100.9,92.4
03/25/2021 11:12:07 am,250.8,100.9,92.4
03/25/2021 11:12:07 am,250.9,100.9,92.4
03/25/2021 11:12:08 am,251,100.9,92.4
03/25/2021 11:12:08 am,251.1,100.9,92.4
03/25/2021 11:12:08 am,251.2,100.9,92.4
03/25/2021 11:12:08 am,251.3,100.9,92.4
03/25/2021 11:12:08 am,251.4,100.9,92.4
03/25/2021 11:12:08 am,251.5,100.9,92.4
03/25/2021 11:12:08 am,251.6,100.9,92.4
03/25/2021 11:12:08 am,251.7,100.9,92.4
03/25/2021 11:12:08 am,251.8,100.9,92.4
03/25/2021 11:12:08 am,251.9,100.9,92.4
03/25/2021 11:12:09 am,252,100.9,92.4
03/25/2021 11:12:09 am,252.1,100.9,92.4
03/25/2021 11:12:09 am,252.2,100.9,92.4
03/25/2021 11:12:09 am,252.3,100.9,92.4
03/25/2021 11:12:09 am,252.4,100.9,92.4
03/25/2021 11:12:09 am,252.5,100.9,92.4
03/25/2021 11:12:09 am,252.6,100.9,92.4
03/25/2021 11:12:09 am,252.7,100.9,92.4
03/25/2021 11:12:09 am,252.8,100.9,92.4
03/25/2021 11:12:09 am,252.9,100.9,92.4
03/25/2021 11:12:10 am,253,100.9,92.4
03/25/2021 11:12:10 am,253.1,100.9,92.4
03/25/2021 11:12:10 am,253.2,100.9,92.4
03/25/2021 11:12:10 am,253.3,100.9,92.4
03/25/2021 11:12:10 am,253.4,100.9,92.4
03/25/2021 11:12:10 am,253.5,100.9,92.4
03/25/2021 11:12:10 am,253.6,100.9,92.4
03/25/2021 11:12:10 am,253.7,100.9,92.4
03/25/2021 11:12:10 am,253.8,100.9,92.4
03/25/2021 11:12:10 am,253.9,100.9,92.4
03/25/2021 11:12:11 am,254,100.9,92.4
03/25/2021 11:12:11 am,254.1,100.9,92.4
03/25/2021 11:12:11 am,254.2,100.9,92.4
03/25/2021 11:12:11 am,254.3,100.9,92.4
03/25/2021 11:12:11 am,254.4,100.9,92.4
03/25/2021 11:12:11 am,254.5,100.9,92.4
03/25/2021 11:12:11 am,254.6,100.9,92.4
03/25/2021 11:12:11 am,254.7,100.9,92.4
03/25/2021 11:12:11 am,254.8,100.9,92.4
03/25/2021 11:12:11 am,254.9,100.9,92.4
03/25/2021 11:12:12 am,255,100.9,92.4
03/25/2021 11:12:12 am,255.1,100.9,92.4
03/25/2021 11:12:12 am,255.2,100.9,92.4
03/25/2021 11:12:12 am,255.3,100.9,92.4
03/25/2021 11:12:12 am,255.4,100.9,92.4
03/25/2021 11:12:12 am,255.5,100.9,92.4
03/25/2021 11:12:12 am,255.6,100.9,92.4
03/25/2021 11:12:12 am,255.7,100.9,92.4
03/25/2021 11:12:12 am,255.8,100.9,92.4
03/25/2021 11:12:12 am,255.9,100.9,92.4
03/25/2021 11:12:13 am,256,100.9,92.4
03/25/2021 11:12:13 am,256.1,100.9,92.4
03/25/2021 11:12:13 am,256.2,100.9,92.4
03/25/2021 11:12:13 am,256.3,100.9,92.4
03/25/2021 11:12:13 am,256.4,100.9,92.4
03/25/2021 11:12:13 am,256.5,100.9,92.4
03/25/2021 11:12:13 am,256.6,100.9,92.4
03/25/2021 11:12:13 am,256.7,100.9,92.4
03/25/2021 11:12:13 am,256.8,100.9,92.4
03/25/2021 11:12:13 am,256.9,100.9,92.4
03/25/2021 11:12:14 am,257,100.9,92.4
03/25/2021 11:12:14 am,257.1,100.9,92.4
03/25/2021 11:12:14 am,257.2,100.9,92.4
03/25/2021 11:12:14 am,257.3,100.9,92.4
03/25/2021 11:12:14 am,257.4,100.9,92.4
03/25/2021 11:12:14 am,257.5,100.9,92.4
03/25/2021 11:12:14 am,257.6,100.9,92.4
03/25/2021 11:12:14 am,257.7,100.9,92.4
03/25/2021 11:12:14 am,257.8,100.9,92.4
03/25/2021 11:12:14 am,257.9,100.9,92.4
03/25/2021 11:12:15 am,258,100.9,92.4
03/25/2021 11:12:15 am,258.1,100.9,92.4
03/25/2021 11:12:15 am,258.2,100.9,92.4
03/25/2021 11:12:15 am,258.3,100.9,92.4
03/25/2021 11:12:15 am,258.4,100.9,92.3
03/25/2021 11:12:15 am,258.5,100.9,92.4
03/25/2021 11:12:15 am,258.6,100.9,92.4
03/25/2021 11:12:15 am,258.7,100.9,92.4
03/25/2021 11:12:15 am,258.8,100.9,92.4
03/25/2021 11:12:15 am,258.9,100.9,92.4
03/25/2021 11:12:16 am,259,100.9,92.4
03/25/2021 11:12:16 am,259.1,100.9,92.4
03/25/2021 11:12:16 am,259.2,100.9,92.4
03/25/2021 11:12:16 am,259.3,100.9,92.4
03/25/2021 11:12:16 am,259.4,100.9,92.4
03/25/2021 11:12:16 am,259.5,100.9,92.4
03/25/2021 11:12:16 am,259.6,100.9,92.4
03/25/2021 11:12:16 am,259.7,100.9,92.4
03/25/2021 11:12:16 am,259.8,100.9,92.4
03/25/2021 11:12:16 am,259.9,100.9,92.4
03/25/2021 11:12:17 am,260,100.9,92.4
03/25/2021 11:12:17 am,260.1,100.9,92.4
03/25/2021 11:12:17 am,260.2,100.9,92.4
03/25/2021 11:12:17 am,260.3,100.9,92.4
03/25/2021 11:12:17 am,260.4,100.9,92.4
03/25/2021 11:12:17 am,260.5,100.9,92.4
03/25/2021 11:12:17 am,260.6,100.9,92.4
03/25/2021 11:12:17 am,260.7,100.9,92.4
03/25/2021 11:12:17 am,260.8,100.9,92.4
03/25/2021 11:12:17 am,260.9,100.9,92.4
03/25/2021 11:12:18 am,261,100.9,92.4
03/25/2021 11:12:18 am,261.1,100.9,92.4
03/25/2021 11:12:18 am,261.2,100.9,92.4
03/25/2021 11:12:18 am,261.3,100.9,92.4
03/25/2021 11:12:18 am,261.4,100.9,92.4
03/25/2021 11:12:18 am,261.5,100.9,92.4
03/25/2021 11:12:18 am,261.6,100.9,92.4
03/25/2021 11:12:18 am,261.7,100.9,92.4
03/25/2021 11:12:18 am,261.8,100.9,92.4
03/25/2021 11:12:18 am,261.9,100.9,92.4
03/25/2021 11:12:19 am,262,100.9,92.4
03/25/2021 11:12:19 am,262.1,100.9,92.4
03/25/2021 11:12:19 am,262.2,100.9,92.4
03/25/2021 11:12:19 am,262.3,100.9,92.4
03/25/2021 11:12:19 am,262.4,100.9,92.4
03/25/2021 11:12:19 am,262.5,100.9,92.4
03/25/2021 11:12:19 am,262.6,100.9,92.4
03/25/2021 11:12:19 am,262.7,100.9,92.4
03/25/2021 11:12:19 am,262.8,100.9,92.4
03/25/2021 11:12:19 am,262.9,100.9,92.4
03/25/2021 11:12:20 am,263,100.9,92.4
03/25/2021 11:12:20 am,263.1,100.9,92.4
03/25/2021 11:12:20 am,263.2,100.9,92.4
03/25/2021 11:12:20 am,263.3,100.9,92.4
03/25/2021 11:12:20 am,263.4,100.9,92.4
03/25/2021 11:12:20 am,263.5,100.9,92.4
03/25/2021 11:12:20 am,263.6,100.9,92.4
03/25/2021 11:12:20 am,263.7,100.9,92.3
03/25/2021 11:12:20 am,263.8,100.9,92.4
03/25/2021 11:12:20 am,263.9,100.9,92.4
03/25/2021 11:12:21 am,264,100.9,92.4
03/25/2021 11:12:21 am,264.1,100.9,92.4
03/25/2021 11:12:21 am,264.2,100.9,92.4
03/25/2021 11:12:21 am,264.3,100.9,92.4
03/25/2021 11:12:21 am,264.4,100.9,92.4
03/25/2021 11:12:21 am,264.5,100.9,92.4
03/25/2021 11:12:21 am,264.6,100.9,92.4
03/25/2021 11:12:21 am,264.7,100.9,92.4
03/25/2021 11:12:21 am,264.8,100.9,92.4
03/25/2021 11:12:21 am,264.9,100.9,92.4
03/25/2021 11:12:22 am,265,100.9,92.4
03/25/2021 11:12:22 am,265.1,100.9,92.4
03/25/2021 11:12:22 am,265.2,100.9,92.4
03/25/2021 11:12:22 am,265.3,100.9,92.4
03/25/2021 11:12:22 am,265.4,100.9,92.4
03/25/2021 11:12:22 am,265.5,100.9,92.4
03/25/2021 11:12:22 am,265.6,100.9,92.4
03/25/2021 11:12:22 am,265.7,100.9,92.4
03/25/2021 11:12:22 am,265.8,100.9,92.4
03/25/2021 11:12:22 am,265.9,100.9,92.4
03/25/2021 11:12:23 am,266,100.9,92.4
03/25/2021 11:12:23 am,266.1,100.9,92.4
03/25/2021 11:12:23 am,266.2,100.9,92.4
03/25/2021 11:12:23 am,266.3,100.9,92.4
03/25/2021 11:12:23 am,266.4,100.9,92.4
03/25/2021 11:12:23 am,266.5,100.9,92.4
03/25/2021 11:12:23 am,266.6,100.9,92.4
03/25/2021 11:12:23 am,266.7,100.9,92.4
03/25/2021 11:12:23 am,266.8,100.9,92.4
03/25/2021 11:12:23 am,266.9,100.9,92.4
03/25/2021 11:12:24 am,267,100.9,92.4
03/25/2021 11:12:24 am,267.1,100.9,92.4
03/25/2021 11:12:24 am,267.2,100.9,92.4
03/25/2021 11:12:24 am,267.3,100.9,92.4
03/25/2021 11:12:24 am,267.4,100.9,92.4
03/25/2021 11:12:24 am,267.5,100.9,92.3
03/25/2021 11:12:24 am,267.6,100.9,92.3
03/25/2021 11:12:24 am,267.7,100.9,92.4
03/25/2021 11:12:24 am,267.8,100.9,92.4
03/25/2021 11:12:24 am,267.9,100.9,92.4
03/25/2021 11:12:25 am,268,100.9,92.4
03/25/2021 11:12:25 am,268.1,100.9,92.3
03/25/2021 11:12:25 am,268.2,100.9,92.4
03/25/2021 11:12:25 am,268.3,100.9,92.4
03/25/2021 11:12:25 am,268.4,100.9,92.4
03/25/2021 11:12:25 am,268.5,100.9,92.4
03/25/2021 11:12:25 am,268.6,100.9,92.4
03/25/2021 11:12:25 am,268.7,100.9,92.3
03/25/2021 11:12:25 am,268.8,100.9,92.4
03/25/2021 11:12:25 am,268.9,100.9,92.4
03/25/2021 11:12:26 am,269,100.9,92.4
03/25/2021 11:12:26 am,269.1,100.9,92.3
03/25/2021 11:12:26 am,269.2,100.9,92.4
03/25/2021 11:12:26 am,269.3,100.9,92.4
03/25/2021 11:12:26 am,269.4,100.9,92.4
03/25/2021 11:12:26 am,269.5,100.9,92.4
03/25/2021 11:12:26 am,269.6,100.9,92.3
03/25/2021 11:12:26 am,269.7,100.9,92.4
03/25/2021 11:12:26 am,269.8,100.9,92.4
03/25/2021 11:12:26 am,269.9,100.9,92.4
03/25/2021 11:12:27 am,270,100.9,92.4
03/25/2021 11:12:27 am,270.1,100.9,92.4
03/25/2021 11:12:27 am,270.2,100.9,92.3
03/25/2021 11:12:27 am,270.3,100.9,92.4
03/25/2021 11:12:27 am,270.4,100.9,92.4
03/25/2021 11:12:27 am,270.5,100.9,92.3
03/25/2021 11:12:27 am,270.6,100.9,92.3
03/25/2021 11:12:27 am,270.7,100.9,92.3
03/25/2021 11:12:27 am,270.8,100.9,92.4
03/25/2021 11:12:27 am,270.9,100.9,92.4
03/25/2021 11:12:28 am,271,100.9,92.3
03/25/2021 11:12:28 am,271.1,100.9,92.4
03/25/2021 11:12:28 am,271.2,100.9,92.4
03/25/2021 11:12:28 am,271.3,100.9,92.4
03/25/2021 11:12:28 am,271.4,100.9,92.4
03/25/2021 11:12:28 am,271.5,100.9,92.4
03/25/2021 11:12:28 am,271.6,100.9,92.4
03/25/2021 11:12:28 am,271.7,100.9,92.4
03/25/2021 11:12:28 am,271.8,100.9,92.4
03/25/2021 11:12:28 am,271.9,100.9,92.4
03/25/2021 11:12:29 am,272,100.9,92.4
03/25/2021 11:12:29 am,272.1,100.9,92.4
03/25/2021 11:12:29 am,272.2,100.9,92.3
03/25/2021 11:12:29 am,272.3,100.9,92.4
03/25/2021 11:12:29 am,272.4,100.9,92.4
03/25/2021 11:12:29 am,272.5,100.9,92.4
03/25/2021 11:12:29 am,272.6,100.9,92.3
03/25/2021 11:12:29 am,272.7,100.9,92.3
03/25/2021 11:12:29 am,272.8,100.9,92.4
03/25/2021 11:12:29 am,272.9,100.9,92.4
03/25/2021 11:12:30 am,273,100.9,92.4
03/25/2021 11:12:30 am,273.1,100.9,92.3
03/25/2021 11:12:30 am,273.2,100.9,92.4
03/25/2021 11:12:30 am,273.3,100.9,92.3
03/25/2021 11:12:30 am,273.4,100.9,92.3
03/25/2021 11:12:30 am,273.5,100.9,92.3
03/25/2021 11:12:30 am,273.6,100.9,92.3
03/25/2021 11:12:30 am,273.7,100.9,92.3
03/25/2021 11:12:30 am,273.8,100.9,92.4
03/25/2021 11:12:30 am,273.9,100.9,92.4
03/25/2021 11:12:31 am,274,100.9,92.3
03/25/2021 11:12:31 am,274.1,100.9,92.4
03/25/2021 11:12:31 am,274.2,100.9,92.4
03/25/2021 11:12:31 am,274.3,100.9,92.3
03/25/2021 11:12:31 am,274.4,100.9,92.3
03/25/2021 11:12:31 am,274.5,100.9,92.3
03/25/2021 11:12:31 am,274.6,100.9,92.3
03/25/2021 11:12:31 am,274.7,100.9,92.3
03/25/2021 11:12:31 am,274.8,100.9,92.3
03/25/2021 11:12:31 am,274.9,100.9,92.4
03/25/2021 11:12:32 am,275,100.9,92.4
03/25/2021 11:12:32 am,275.1,100.9,92.4
03/25/2021 11:12:32 am,275.2,100.9,92.4
03/25/2021 11:12:32 am,275.3,100.9,92.4
03/25/2021 11:12:32 am,275.4,100.9,92.3
03/25/2021 11:12:32 am,275.5,100.9,92.4
03/25/2021 11:12:32 am,275.6,100.9,92.3
03/25/2021 11:12:32 am,275.7,100.9,92.4
03/25/2021 11:12:32 am,275.8,100.9,92.4
03/25/2021 11:12:32 am,275.9,100.9,92.3
03/25/2021 11:12:33 am,276,100.9,92.3
03/25/2021 11:12:33 am,276.1,100.9,92.4
03/25/2021 11:12:33 am,276.2,100.9,92.4
03/25/2021 11:12:33 am,276.3,100.9,92.4
03/25/2021 11:12:33 am,276.4,100.9,92.4
03/25/2021 11:12:33 am,276.5,100.9,92.4
03/25/2021 11:12:33 am,276.6,100.9,92.3
03/25/2021 11:12:33 am,276.7,100.9,92.3
03/25/2021 11:12:33 am,276.8,100.9,92.3
03/25/2021 11:12:33 am,276.9,100.9,92.3
03/25/2021 11:12:34 am,277,100.9,92.4
03/25/2021 11:12:34 am,277.1,100.9,92.3
03/25/2021 11:12:34 am,277.2,100.9,92.4
03/25/2021 11:12:34 am,277.3,100.9,92.4
03/25/2021 11:12:34 am,277.4,100.9,92.4
03/25/2021 11:12:34 am,277.5,100.9,92.3
03/25/2021 11:12:34 am,277.6,100.9,92.4
03/25/2021 11:12:34 am,277.7,100.9,92.4
03/25/2021 11:12:34 am,277.8,100.9,92.3
03/25/2021 11:12:34 am,277.9,100.9,92.4
03/25/2021 11:12:35 am,278,100.9,92.4
03/25/2021 11:12:35 am,278.1,100.9,92.4
03/25/2021 11:12:35 am,278.2,100.9,92.3
03/25/2021 11:12:35 am,278.3,100.9,92.4
03/25/2021 11:12:35 am,278.4,100.9,92.4
03/25/2021 11:12:35 am,278.5,100.9,92.3
03/25/2021 11:12:35 am,278.6,100.9,92.4
03/25/2021 11:12:35 am,278.7,100.9,92.4
03/25/2021 11:12:35 am,278.8,100.9,92.3
03/25/2021 11:12:35 am,278.9,100.9,92.4
03/25/2021 11:12:36 am,279,100.9,92.4
03/25/2021 11:12:36 am,279.1,100.9,92.4
03/25/2021 11:12:36 am,279.2,100.9,92.4
03/25/2021 11:12:36 am,279.3,100.9,92.4
03/25/2021 11:12:36 am,279.4,100.9,92.3
03/25/2021 11:12:36 am,279.5,100.9,92.4
03/25/2021 11:12:36 am,279.6,100.9,92.4
03/25/2021 11:12:36 am,279.7,100.9,92.4
03/25/2021 11:12:36 am,279.8,100.9,92.3
03/25/2021 11:12:36 am,279.9,100.9,92.4
03/25/2021 11:12:37 am,280,100.9,92.4
03/25/2021 11:12:37 am,280.1,100.9,92.3
03/25/2021 11:12:37 am,280.2,100.9,92.4
03/25/2021 11:12:37 am,280.3,100.9,92.3
03/25/2021 11:12:37 am,280.4,100.9,92.3
03/25/2021 11:12:37 am,280.5,100.9,92.3
03/25/2021 11:12:37 am,280.6,100.8,92.3
03/25/2021 11:12:37 am,280.7,100.5,92.3
03/25/2021 11:12:37 am,280.8,99.9,92.4
03/25/2021 11:12:37 am,280.9,99.4,92.3
03/25/2021 11:12:38 am,281,99.2,92.4
03/25/2021 11:12:38 am,281.1,99.1,92.4
03/25/2021 11:12:38 am,281.2,99.2,92.3
03/25/2021 11:12:38 am,281.3,99.2,92.4
03/25/2021 11:12:38 am,281.4,99.3,92.3
03/25/2021 11:12:38 am,281.5,99.3,92.3
03/25/2021 11:12:38 am,281.6,99.3,92.4
03/25/2021 11:12:38 am,281.7,99.3,92.3
03/25/2021 11:12:38 am,281.8,99.2,92.3
03/25/2021 11:12:38 am,281.9,99.1,92.3
03/25/2021 11:12:39 am,282,99.1,92.3
03/25/2021 11:12:39 am,282.1,99.1,92.3
03/25/2021 11:12:39 am,282.2,99.2,92.3
03/25/2021 11:12:39 am,282.3,99.1,92.4
03/25/2021 11:12:39 am,282.4,99.2,92.4
03/25/2021 11:12:39 am,282.5,99.2,92.4
03/25/2021 11:12:39 am,282.6,99.2,92.3
03/25/2021 11:12:39 am,282.7,99.2,92.3
03/25/2021 11:12:39 am,282.8,99.2,92.4
03/25/2021 11:12:39 am,282.9,99.2,92.3
03/25/2021 11:12:40 am,283,99.2,92.4
03/25/2021 11:12:40 am,283.1,99.1,92.4
03/25/2021 11:12:40 am,283.2,99.2,92.4
03/25/2021 11:12:40 am,283.3,99.2,92.3
03/25/2021 11:12:40 am,283.4,99.2,92.4
03/25/2021 11:12:40 am,283.5,99.1,92.4
03/25/2021 11:12:40 am,283.6,99.1,92.3
03/25/2021 11:12:40 am,283.7,99.2,92.4
03/25/2021 11:12:40 am,283.8,99.1,92.4
03/25/2021 11:12:40 am,283.9,99.1,92.3
03/25/2021 11:12:41 am,284,99.2,92.3
03/25/2021 11:12:41 am,284.1,99.2,92.3
03/25/2021 11:12:41 am,284.2,99.2,92.3
03/25/2021 11:12:41 am,284.3,99.2,92.4
03/25/2021 11:12:41 am,284.4,99.1,92.4
03/25/2021 11:12:41 am,284.5,99.2,92.3
03/25/2021 11:12:41 am,284.6,99.1,92.4
03/25/2021 11:12:41 am,284.7,99.2,92.4
03/25/2021 11:12:41 am,284.8,99.2,92.3
03/25/2021 11:12:41 am,284.9,99.2,92.3
03/25/2021 11:12:42 am,285,99.4,92.3
03/25/2021 11:12:42 am,285.1,99.5,92.4
03/25/2021 11:12:42 am,285.2,99.6,92.3
03/25/2021 11:12:42 am,285.3,99.7,92.4
03/25/2021 11:12:42 am,285.4,99.7,92.4
03/25/2021 11:12:42 am,285.5,99.7,92.4
03/25/2021 11:12:42 am,285.6,99.7,92.3
03/25/2021 11:12:42 am,285.7,99.7,92.3
03/25/2021 11:12:42 am,285.8,99.7,92.3
03/25/2021 11:12:42 am,285.9,99.7,92.3
03/25/2021 11:12:43 am,286,99.7,92.3
03/25/2021 11:12:43 am,286.1,99.7,92.3
03/25/2021 11:12:43 am,286.2,99.7,92.3
03/25/2021 11:12:43 am,286.3,99.7,92.4
03/25/2021 11:12:43 am,286.4,99.7,92.4
03/25/2021 11:12:43 am,286.5,99.7,92.3
03/25/2021 11:12:43 am,286.6,99.7,92.3
03/25/2021 11:12:43 am,286.7,99.7,92.3
03/25/2021 11:12:43 am,286.8,99.7,92.3
03/25/2021 11:12:43 am,286.9,99.7,92.4
03/25/2021 11:12:44 am,287,99.7,92.3
03/25/2021 11:12:44 am,287.1,99.7,92.3
03/25/2021 11:12:44 am,287.2,99.7,92.3
03/25/2021 11:12:44 am,287.3,99.7,92.4
03/25/2021 11:12:44 am,287.4,99.7,92.3
03/25/2021 11:12:44 am,287.5,99.7,92.3
03/25/2021 11:12:44 am,287.6,99.7,92.4
03/25/2021 11:12:44 am,287.7,99.7,92.3
03/25/2021 11:12:44 am,287.8,99.7,92.4
03/25/2021 11:12:44 am,287.9,99.7,92.4
03/25/2021 11:12:45 am,288,99.7,92.4
03/25/2021 11:12:45 am,288.1,99.7,92.4
03/25/2021 11:12:45 am,288.2,99.7,92.4
03/25/2021 11:12:45 am,288.3,99.7,92.4
03/25/2021 11:12:45 am,288.4,99.7,92.4
03/25/2021 11:12:45 am,288.5,99.7,92.3
03/25/2021 11:12:45 am,288.6,99.7,92.3
03/25/2021 11:12:45 am,288.7,99.7,92.4
03/25/2021 11:12:45 am,288.8,99.7,92.4
03/25/2021 11:12:45 am,288.9,99.7,92.4
03/25/2021 11:12:46 am,289,99.7,92.3
03/25/2021 11:12:46 am,289.1,99.7,92.3
03/25/2021 11:12:46 am,289.2,99.7,92.3
03/25/2021 11:12:46 am,289.3,99.7,92.3
03/25/2021 11:12:46 am,289.4,99.7,92.3
03/25/2021 11:12:46 am,289.5,99.7,92.3
03/25/2021 11:12:46 am,289.6,99.7,92.3
03/25/2021 11:12:46 am,289.7,99.7,92.3
03/25/2021 11:12:46 am,289.8,99.7,92.2
03/25/2021 11:12:46 am,289.9,99.7,92.2
03/25/2021 11:12:47 am,290,99.7,92.2
03/25/2021 11:12:47 am,290.1,99.7,92
03/25/2021 11:12:47 am,290.2,99.7,91.9
03/25/2021 11:12:47 am,290.3,99.7,91.8
03/25/2021 11:12:47 am,290.4,99.7,91.8
03/25/2021 11:12:47 am,290.5,99.7,91.8
03/25/2021 11:12:47 am,290.6,99.7,91.7
03/25/2021 11:12:47 am,290.7,99.7,91.7
03/25/2021 11:12:47 am,290.8,99.7,91.7
03/25/2021 11:12:47 am,290.9,99.7,91.7
03/25/2021 11:12:48 am,291,99.7,91.7
03/25/2021 11:12:48 am,291.1,99.7,91.7
03/25/2021 11:12:48 am,291.2,99.7,91.7
03/25/2021 11:12:48 am,291.3,99.7,91.7
03/25/2021 11:12:48 am,291.4,99.7,91.7
03/25/2021 11:12:48 am,291.5,99.7,91.8
03/25/2021 11:12:48 am,291.6,99.7,91.7
03/25/2021 11:12:48 am,291.7,99.7,91.7
03/25/2021 11:12:48 am,291.8,99.7,91.7
03/25/2021 11:12:48 am,291.9,99.7,91.7
03/25/2021 11:12:49 am,292,99.7,91.7
03/25/2021 11:12:49 am,292.1,99.7,91.7
03/25/2021 11:12:49 am,292.2,99.7,91.7
03/25/2021 11:12:49 am,292.3,99.7,91.7
03/25/2021 11:12:49 am,292.4,99.7,91.7
03/25/2021 11:12:49 am,292.5,99.7,91.7
03/25/2021 11:12:49 am,292.6,99.7,91.7
03/25/2021 11:12:49 am,292.7,99.7,91.7
03/25/2021 11:12:49 am,292.8,99.7,91.7
03/25/2021 11:12:49 am,292.9,99.7,91.7
03/25/2021 11:12:50 am,293,99.7,91.7
03/25/2021 11:12:50 am,293.1,99.7,91.7
03/25/2021 11:12:50 am,293.2,99.7,91.7
03/25/2021 11:12:50 am,293.3,99.7,91.7
03/25/2021 11:12:50 am,293.4,99.7,91.7
03/25/2021 11:12:50 am,293.5,99.7,91.7
03/25/2021 11:12:50 am,293.6,99.7,91.7
03/25/2021 11:12:50 am,293.7,99.7,91.7
03/25/2021 11:12:50 am,293.8,99.7,91.7
03/25/2021 11:12:50 am,293.9,99.7,91.7
03/25/2021 11:12:51 am,294,99.7,91.7
03/25/2021 11:12:51 am,294.1,99.7,91.7
03/25/2021 11:12:51 am,294.2,99.8,91.7
03/25/2021 11:12:51 am,294.3,99.9,91.7
03/25/2021 11:12:51 am,294.4,100.1,91.7
03/25/2021 11:12:51 am,294.5,100.6,91.7
03/25/2021 11:12:51 am,294.6,101.3,91.7
03/25/2021 11:12:51 am,294.7,101.5,91.7
03/25/2021 11:12:51 am,294.8,101.6,91.7
03/25/2021 11:12:51 am,294.9,101.7,91.7
03/25/2021 11:12:52 am,295,101.9,91.7
03/25/2021 11:12:52 am,295.1,102.2,91.7
03/25/2021 11:12:52 am,295.2,102.4,91.7
03/25/2021 11:12:52 am,295.3,102.6,91.7
03/25/2021 11:12:52 am,295.4,102.7,91.7
03/25/2021 11:12:52 am,295.5,102.9,91.7
03/25/2021 11:12:52 am,295.6,103,91.7
03/25/2021 11:12:52 am,295.7,103.1,91.7
03/25/2021 11:12:52 am,295.8,103.1,91.7
03/25/2021 11:12:52 am,295.9,103.1,91.7
03/25/2021 11:12:53 am,296,103.1,91.7
03/25/2021 11:12:53 am,296.1,103.2,91.7
03/25/2021 11:12:53 am,296.2,103.4,91.7
03/25/2021 11:12:53 am,296.3,103.7,91.7
03/25/2021 11:12:53 am,296.4,103.9,91.7
03/25/2021 11:12:53 am,296.5,104,91.7
03/25/2021 11:12:53 am,296.6,104.1,91.7
03/25/2021 11:12:53 am,296.7,104.2,91.7
03/25/2021 11:12:53 am,296.8,104,91.7
03/25/2021 11:12:53 am,296.9,103.7,91.7
03/25/2021 11:12:54 am,297,103.3,91.7
03/25/2021 11:12:54 am,297.1,103.2,91.7
03/25/2021 11:12:54 am,297.2,103.1,91.7
03/25/2021 11:12:54 am,297.3,102.7,91.7
03/25/2021 11:12:54 am,297.4,101.7,91.7
03/25/2021 11:12:54 am,297.5,100.7,91.7
03/25/2021 11:12:54 am,297.6,99.8,91.7
03/25/2021 11:12:54 am,297.7,99.1,91.7
03/25/2021 11:12:54 am,297.8,98.5,91.7
03/25/2021 11:12:54 am,297.9,98.3,91.7
03/25/2021 11:12:55 am,298,98.5,91.7
03/25/2021 11:12:55 am,298.1,98.6,91.7
03/25/2021 11:12:55 am,298.2,99.2,91.7
03/25/2021 11:12:55 am,298.3,99.9,91.7
03/25/2021 11:12:55 am,298.4,100.8,91.7
03/25/2021 11:12:55 am,298.5,101.7,91.7
03/25/2021 11:12:55 am,298.6,102.7,91.7
03/25/2021 11:12:55 am,298.7,103.3,91.7
03/25/2021 11:12:55 am,298.8,103.8,91.7
03/25/2021 11:12:55 am,298.9,104.1,91.7
03/25/2021 11:12:56 am,299,104.2,91.7
03/25/2021 11:12:56 am,299.1,104.1,91.7
03/25/2021 11:12:56 am,299.2,103.7,91.7
03/25/2021 11:12:56 am,299.3,103.1,91.7
03/25/2021 11:12:56 am,299.4,102,91.7
03/25/2021 11:12:56 am,299.5,100.6,91.7
03/25/2021 11:12:56 am,299.6,99,91.7
03/25/2021 11:12:56 am,299.7,97.4,91.7
03/25/2021 11:12:56 am,299.8,96.2,91.7
03/25/2021 11:12:56 am,299.9,95.2,91.7
03/25/2021 11:12:57 am,300,94.5,91.7
03/25/2021 11:12:57 am,300.1,94,91.7
03/25/2021 11:12:57 am,300.2,93.9,91.7
03/25/2021 11:12:57 am,300.3,93.7,91.7
03/25/2021 11:12:57 am,300.4,93.4,91.7
03/25/2021 11:12:57 am,300.5,93.1,91.7
03/25/2021 11:12:57 am,300.6,93,91.7
03/25/2021 11:12:57 am,300.7,93.3,91.7
03/25/2021 11:12:57 am,300.8,93.4,91.7
03/25/2021 11:12:57 am,300.9,94.3,91.7
03/25/2021 11:12:58 am,301,96.5,91.7
03/25/2021 11:12:58 am,301.1,98.7,91.7
03/25/2021 11:12:58 am,301.2,100.5,91.7
03/25/2021 11:12:58 am,301.3,102,91.7
03/25/2021 11:12:58 am,301.4,103,91.7
03/25/2021 11:12:58 am,301.5,103.6,91.7
03/25/2021 11:12:58 am,301.6,103.8,91.7
03/25/2021 11:12:58 am,301.7,103.9,91.7
